|6.6.6
echonhy_1.tab                                                                                       
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3476.339       5.747453       2.565640       4565964.      0.5959665E-04
  3477.293       5.750636       2.566079       4566909.      0.5954357E-04
  3478.245       5.753797       2.566518       4567852.      0.5949074E-04
  3479.195       5.756938       2.566957       4568794.      0.5943817E-04
  3480.143       5.760059       2.567395       4569733.      0.5938585E-04
  3481.090       5.763159       2.567834       4570670.      0.5933379E-04
  3482.035       5.766240       2.568272       4571605.      0.5928197E-04
  3482.979       5.769303       2.568711       4572539.      0.5923039E-04
  3483.921       5.772346       2.569149       4573470.      0.5917905E-04
  3484.861       5.775371       2.569587       4574400.      0.5912795E-04
  3485.799       5.778379       2.570025       4575327.      0.5907708E-04
  3486.736       5.781368       2.570463       4576253.      0.5902644E-04
  3491.374       5.767502       2.575872       4583473.      0.6023947E-04
  3492.324       5.770556       2.576308       4584410.      0.6018751E-04
  3493.271       5.773593       2.576744       4585346.      0.6013580E-04
  3494.218       5.776612       2.577180       4586279.      0.6008432E-04
  3495.162       5.779614       2.577616       4587211.      0.6003308E-04
  3496.105       5.782599       2.578052       4588141.      0.5998206E-04
  3497.046       5.785567       2.578487       4589069.      0.5993127E-04
  3497.986       5.788520       2.578923       4589995.      0.5988071E-04
  3498.924       5.791456       2.579358       4590919.      0.5983037E-04
  3499.861       5.794377       2.579793       4591841.      0.5978025E-04
  3500.796       5.797282       2.580229       4592762.      0.5973034E-04
  3501.729       5.800173       2.580664       4593681.      0.5968065E-04
  3502.661       5.803048       2.581099       4594598.      0.5963117E-04
  3503.591       5.805910       2.581534       4595513.      0.5958190E-04
  3504.520       5.808756       2.581968       4596426.      0.5953283E-04
  3505.448       5.811589       2.582403       4597338.      0.5948397E-04
  3506.374       5.814408       2.582838       4598248.      0.5943531E-04
  3507.298       5.817213       2.583272       4599157.      0.5938685E-04
  3512.525       5.802897       2.588811       4608767.      0.6083750E-04
  3513.463       5.805771       2.589244       4609687.      0.6078766E-04
  3514.400       5.808630       2.589676       4610606.      0.6073803E-04
  3515.334       5.811476       2.590109       4611523.      0.6068861E-04
  3516.268       5.814308       2.590541       4612438.      0.6063939E-04
  3517.200       5.817127       2.590974       4613351.      0.6059037E-04
  3518.130       5.819933       2.591406       4614263.      0.6054156E-04
  3519.059       5.822727       2.591838       4615173.      0.6049294E-04
  3519.986       5.825507       2.592270       4616082.      0.6044452E-04
  3520.912       5.828276       2.592703       4616988.      0.6039629E-04
  3521.837       5.831032       2.593134       4617893.      0.6034825E-04
  3522.760       5.833776       2.593566       4618797.      0.6030040E-04
  3523.682       5.836508       2.593998       4619699.      0.6025273E-04
  3524.602       5.839229       2.594430       4620599.      0.6020526E-04
  3525.521       5.841938       2.594861       4621498.      0.6015796E-04
  3526.438       5.844636       2.595292       4622395.      0.6011085E-04
  3527.355       5.847322       2.595724       4623290.      0.6006392E-04
  3533.272       5.832390       2.601417       4635933.      0.6182240E-04
  3534.203       5.835149       2.601847       4636842.      0.6177399E-04
  3535.132       5.837896       2.602277       4637748.      0.6172577E-04
  3536.060       5.840632       2.602706       4638653.      0.6167774E-04
  3536.986       5.843357       2.603136       4639556.      0.6162989E-04
  3537.911       5.846071       2.603565       4640457.      0.6158223E-04
  3538.835       5.848775       2.603994       4641357.      0.6153475E-04
  3539.757       5.851467       2.604423       4642255.      0.6148745E-04
  3540.678       5.854149       2.604852       4643152.      0.6144033E-04
  3540.121       5.862911       2.604441       4638671.      0.6072439E-04
  3541.033       5.865539       2.604870       4639560.      0.6067823E-04
  3541.945       5.868157       2.605299       4640447.      0.6063224E-04
  3542.855       5.870765       2.605727       4641332.      0.6058642E-04
  3543.764       5.873363       2.606156       4642216.      0.6054076E-04
  3544.671       5.875953       2.606585       4643099.      0.6049527E-04
  3545.577       5.878532       2.607013       4643980.      0.6044994E-04
  3546.482       5.881103       2.607441       4644860.      0.6040477E-04
  3547.386       5.883664       2.607870       4645738.      0.6035976E-04
  3549.037       5.884404       2.609266       4647749.      0.6052470E-04
  3549.940       5.886956       2.609694       4648626.      0.6047982E-04
  3551.561       5.887399       2.610854       4651269.      0.6069160E-04
  3552.464       5.889946       2.611281       4652145.      0.6064680E-04
  3553.365       5.892484       2.611708       4653020.      0.6060215E-04
  3555.027       5.892717       2.612807       4655799.      0.6082325E-04
  3446.179       5.766925       2.525845       4518503.      0.5578015E-04
  3447.095       5.769609       2.526304       4519407.      0.5573211E-04
  3386.223       5.514030       2.505280       4485279.      0.6026179E-04
  3387.332       5.521324       2.505736       4486428.      0.6017752E-04
  3388.623       5.527675       2.506674       4487227.      0.6011856E-04
  3389.721       5.534608       2.507129       4488361.      0.6003687E-04
  3390.813       5.541374       2.507585       4489488.      0.5995643E-04
  3391.365       5.526625       2.508041       4489900.      0.5999313E-04
  3394.100       5.499981       2.512869       4493832.      0.6114162E-04
  3395.210       5.507026       2.513323       4494978.      0.6105798E-04
  3396.315       5.513913       2.513776       4496117.      0.6097558E-04
  3397.413       5.520650       2.514230       4497249.      0.6089435E-04
  3398.506       5.527242       2.514683       4498375.      0.6081424E-04
  3399.594       5.533697       2.515137       4499494.      0.6073520E-04
  3400.677       5.540019       2.515590       4500606.      0.6065720E-04
  3401.754       5.546214       2.516043       4501713.      0.6058019E-04
  3402.827       5.552287       2.516496       4502814.      0.6050413E-04
  3403.814       5.557486       2.516972       4503801.      0.6043640E-04
  3404.878       5.563328       2.517424       4504891.      0.6036213E-04
  3407.659       5.558519       2.522024       4504601.      0.6070511E-04
  3407.836       5.555608       2.522964       4504516.      0.6071666E-04
  3408.899       5.561188       2.523415       4505602.      0.6064335E-04
  3409.957       5.566670       2.523866       4506683.      0.6057083E-04
  3410.859       5.570493       2.524404       4507559.      0.6051382E-04
  3411.909       5.575789       2.524854       4508630.      0.6044280E-04
  3412.955       5.580999       2.525305       4509697.      0.6037250E-04
  3413.998       5.586125       2.525755       4510759.      0.6030289E-04
  3415.037       5.591171       2.526205       4511817.      0.6023395E-04
  3416.072       5.596139       2.526655       4512870.      0.6016567E-04
  3417.103       5.601031       2.527105       4513919.      0.6009801E-04
  3418.132       5.605851       2.527555       4514964.      0.6003097E-04
  3419.157       5.610601       2.528005       4516005.      0.5996452E-04
  3420.178       5.615283       2.528455       4517042.      0.5989865E-04
  3421.197       5.619899       2.528904       4518075.      0.5983334E-04
  3422.212       5.624451       2.529354       4519105.      0.5976858E-04
  3423.224       5.628943       2.529803       4520131.      0.5970435E-04
  3424.234       5.633374       2.530253       4521153.      0.5964064E-04
  3427.408       5.623293       2.535121       4522711.      0.6024885E-04
  3428.382       5.627100       2.535602       4523684.      0.6018836E-04
  3429.397       5.631467       2.536049       4524711.      0.6012436E-04
  3430.409       5.635780       2.536496       4525735.      0.6006086E-04
  3431.419       5.640041       2.536943       4526756.      0.5999784E-04
  3432.425       5.644251       2.537390       4527773.      0.5993529E-04
  3433.429       5.648411       2.537837       4528787.      0.5987320E-04
  3434.430       5.652524       2.538284       4529797.      0.5981156E-04
  3435.429       5.656590       2.538731       4530805.      0.5975035E-04
  3436.425       5.660611       2.539177       4531809.      0.5968958E-04
  3437.418       5.664588       2.539623       4532811.      0.5962922E-04
  3438.409       5.668522       2.540070       4533809.      0.5956928E-04
  3439.398       5.672414       2.540516       4534805.      0.5950973E-04
  3440.384       5.676267       2.540962       4535798.      0.5945058E-04
  3441.367       5.680080       2.541408       4536787.      0.5939181E-04
  3442.349       5.683855       2.541854       4537775.      0.5933342E-04
  3443.328       5.687593       2.542300       4538759.      0.5927539E-04
  3444.304       5.691294       2.542745       4539741.      0.5921773E-04
  3447.908       5.679021       2.547754       4543051.      0.6002615E-04
  3448.895       5.682761       2.548197       4544044.      0.5996738E-04
  3449.881       5.686466       2.548641       4545033.      0.5990898E-04
  3450.864       5.690136       2.549085       4546020.      0.5985094E-04
  3451.844       5.693774       2.549528       4547005.      0.5979325E-04
  3452.823       5.697378       2.549971       4547986.      0.5973590E-04
  3453.800       5.700952       2.550415       4548966.      0.5967889E-04
  3454.774       5.704494       2.550858       4549942.      0.5962221E-04
  3455.746       5.708006       2.551301       4550917.      0.5956586E-04
  3456.716       5.711489       2.551744       4551888.      0.5950982E-04
  3457.684       5.714944       2.552187       4552858.      0.5945410E-04
  3458.650       5.718370       2.552629       4553825.      0.5939869E-04
