|6.6.6
pyro_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3237.555       7.848273       4.500627       3673711.      0.2861167E-04
  3239.849       7.854920       4.504645       3676061.      0.2858384E-04
  3240.448       7.856952       4.505247       3676557.      0.2855022E-04
  3241.046       7.858981       4.505848       3677086.      0.2851675E-04
  3241.804       7.861342       4.506787       3677783.      0.2848647E-04
  3242.402       7.863368       4.507388       3678282.      0.2845314E-04
  3243.543       7.866783       4.509080       3679387.      0.2842285E-04
  3244.139       7.868805       4.509679       3679858.      0.2838957E-04
  3343.061       8.104226       4.701099       3790684.      0.3027282E-04
  3343.631       8.106158       4.701669       3791129.      0.3023914E-04
  3344.201       8.108088       4.702239       3791585.      0.3020560E-04
  3344.771       8.110015       4.702809       3792065.      0.3017208E-04
  3345.340       8.111942       4.703378       3792490.      0.3013864E-04
  3345.909       8.113866       4.703946       3792978.      0.3010530E-04
  3346.477       8.115789       4.704514       3793428.      0.3007207E-04
  3347.045       8.117710       4.705082       3793875.      0.3003880E-04
  3347.613       8.119628       4.705649       3794370.      0.3000573E-04
  3348.197       8.121667       4.706238       3794828.      0.2997300E-04
  3348.764       8.123583       4.706804       3795249.      0.2993998E-04
  3349.370       8.125646       4.707364       3795761.      0.2990663E-04
  3349.936       8.127558       4.707929       3796209.      0.2987389E-04
  3350.501       8.129468       4.708494       3796670.      0.2984123E-04
  3351.033       8.131251       4.709068       3797079.      0.2980925E-04
  3351.598       8.133157       4.709632       3797552.      0.2977676E-04
  3352.167       8.135086       4.710198       3797983.      0.2974445E-04
  3352.731       8.136988       4.710761       3798465.      0.2971205E-04
  3354.354       8.142192       4.712529       3800233.      0.2966549E-04
  3354.917       8.144091       4.713090       3800697.      0.2963344E-04
  3370.752       8.192767       4.729221       3820321.      0.2939783E-04
  3371.307       8.194636       4.729772       3820768.      0.2936681E-04
  3371.861       8.196503       4.730322       3821221.      0.2933587E-04
  3372.416       8.198370       4.730872       3821654.      0.2930495E-04
  3372.969       8.200233       4.731421       3822110.      0.2927412E-04
  3373.523       8.202094       4.731970       3822584.      0.2924334E-04
  3374.075       8.203955       4.732518       3823004.      0.2921269E-04
  3380.444       8.223313       4.738453       3830796.      0.2910936E-04
  3380.994       8.225160       4.738997       3831222.      0.2907923E-04
  3387.609       8.245056       4.744513       3839326.      0.2897201E-04
  3388.155       8.246888       4.745053       3839757.      0.2894243E-04
  3390.226       8.253167       4.746739       3842154.      0.2889385E-04
  3390.771       8.254992       4.747277       3842601.      0.2886449E-04
  3391.315       8.256816       4.747815       3843058.      0.2883511E-04
  3391.695       8.258016       4.747827       3843281.      0.2880369E-04
  3392.238       8.259838       4.748363       3843726.      0.2877439E-04
  3393.006       8.262504       4.749515       3844427.      0.2874822E-04
  3393.548       8.264320       4.750051       3844936.      0.2871911E-04
  3394.090       8.266137       4.750586       3845345.      0.2869010E-04
  3394.632       8.267951       4.751121       3845809.      0.2866123E-04
  3395.174       8.269764       4.751655       3846237.      0.2863231E-04
  3395.715       8.271576       4.752189       3846667.      0.2860352E-04
  3396.256       8.273386       4.752723       3847130.      0.2857474E-04
  3396.796       8.275194       4.753256       3847575.      0.2854605E-04
  3397.336       8.277001       4.753788       3848010.      0.2851748E-04
  3397.984       8.279107       4.754315       3848578.      0.2849079E-04
  3398.523       8.280911       4.754847       3849017.      0.2846232E-04
  3399.149       8.282887       4.755305       3849584.      0.2843646E-04
  3399.687       8.284687       4.755836       3850021.      0.2840818E-04
  3400.225       8.286485       4.756366       3850457.      0.2837991E-04
  3400.763       8.288282       4.756896       3850890.      0.2835175E-04
  3401.301       8.290078       4.757426       3851348.      0.2832361E-04
  3401.838       8.291871       4.757955       3851797.      0.2829546E-04
  3402.375       8.293662       4.758484       3852263.      0.2826755E-04
  3402.911       8.295454       4.759012       3852693.      0.2823958E-04
  3403.447       8.297243       4.759540       3853121.      0.2821171E-04
  3403.983       8.299031       4.760068       3853553.      0.2818387E-04
  3404.518       8.300817       4.760595       3854000.      0.2815612E-04
  3405.053       8.302602       4.761121       3854468.      0.2812844E-04
  3405.588       8.304386       4.761647       3854869.      0.2810082E-04
  3406.122       8.306168       4.762173       3855306.      0.2807316E-04
  3406.656       8.307949       4.762698       3855767.      0.2804569E-04
  3407.190       8.309728       4.763223       3856202.      0.2801825E-04
  3407.803       8.311775       4.763899       3856765.      0.2799274E-04
  3408.336       8.313551       4.764423       3857189.      0.2796539E-04
  3408.927       8.315445       4.764967       3857708.      0.2794066E-04
  3409.459       8.317219       4.765490       3858139.      0.2791348E-04
  3409.991       8.318990       4.766013       3858594.      0.2788634E-04
  3410.523       8.320759       4.766536       3859041.      0.2785921E-04
  3411.054       8.322529       4.767057       3859444.      0.2783221E-04
  3411.585       8.324295       4.767579       3859896.      0.2780525E-04
  3412.115       8.326061       4.768100       3860326.      0.2777832E-04
  3412.646       8.327825       4.768621       3860788.      0.2775149E-04
  3413.175       8.329588       4.769141       3861215.      0.2772469E-04
  3413.705       8.331350       4.769661       3861649.      0.2769799E-04
  3414.234       8.333110       4.770180       3862081.      0.2767134E-04
  3414.763       8.334868       4.770699       3862531.      0.2764471E-04
  3415.292       8.336625       4.771218       3862980.      0.2761811E-04
  3415.820       8.338381       4.771736       3863415.      0.2759164E-04
  3416.348       8.340135       4.772254       3863856.      0.2756520E-04
  3416.948       8.342137       4.772870       3864373.      0.2754150E-04
  3417.475       8.343888       4.773387       3864826.      0.2751523E-04
  3418.002       8.345638       4.773903       3865250.      0.2748890E-04
  3418.584       8.347481       4.774447       3865749.      0.2746521E-04
  3419.110       8.349227       4.774962       3866203.      0.2743908E-04
  3419.636       8.350973       4.775478       3866636.      0.2741298E-04
  3420.161       8.352717       4.775993       3867068.      0.2738694E-04
  3420.687       8.354460       4.776507       3867514.      0.2736088E-04
  3421.211       8.356201       4.777021       3867946.      0.2733493E-04
  3421.736       8.357941       4.777535       3868395.      0.2730915E-04
  3422.260       8.359680       4.778048       3868838.      0.2728335E-04
  3422.784       8.361417       4.778561       3869264.      0.2725755E-04
  3423.308       8.363154       4.779074       3869678.      0.2723187E-04
  3423.831       8.364888       4.779586       3870123.      0.2720618E-04
  3424.354       8.366622       4.780098       3870541.      0.2718055E-04
  3424.877       8.368354       4.780609       3870980.      0.2715505E-04
  3425.399       8.370084       4.781120       3871444.      0.2712948E-04
  3425.921       8.371814       4.781631       3871864.      0.2710410E-04
  3426.493       8.373605       4.782135       3872386.      0.2708102E-04
  3427.014       8.375334       4.782645       3872793.      0.2705565E-04
  3427.577       8.377097       4.783178       3873300.      0.2703269E-04
  3428.098       8.378821       4.783687       3873719.      0.2700743E-04
  3428.618       8.380543       4.784196       3874167.      0.2698222E-04
  3429.138       8.382264       4.784704       3874613.      0.2695714E-04
  3429.658       8.383985       4.785212       3875024.      0.2693207E-04
  3430.177       8.385703       4.785719       3875449.      0.2690710E-04
  3430.697       8.387420       4.786226       3875903.      0.2688213E-04
  3431.215       8.389136       4.786733       3876325.      0.2685720E-04
  3431.734       8.390850       4.787239       3876751.      0.2683232E-04
  3432.252       8.392563       4.787745       3877207.      0.2680750E-04
  3432.770       8.394276       4.788251       3877627.      0.2678273E-04
  3433.288       8.395988       4.788756       3878028.      0.2675806E-04
  3433.805       8.397697       4.789260       3878488.      0.2673338E-04
  3434.322       8.399405       4.789765       3878901.      0.2670873E-04
  3434.839       8.401112       4.790269       3879348.      0.2668423E-04
  3435.355       8.402817       4.790772       3879781.      0.2665973E-04
  3435.919       8.404688       4.791423       3880294.      0.2663730E-04
  3436.435       8.406390       4.791925       3880733.      0.2661291E-04
  3436.993       8.408112       4.792380       3881220.      0.2659152E-04
  3437.508       8.409813       4.792882       3881641.      0.2656718E-04
  3438.023       8.411512       4.793383       3882072.      0.2654292E-04
  3438.538       8.413209       4.793884       3882517.      0.2651877E-04
  3439.052       8.414905       4.794385       3882948.      0.2649457E-04
  3439.566       8.416600       4.794886       3883364.      0.2647046E-04
  3185.628       7.062643       3.471266       3624320.      0.2732823E-04
  3186.238       7.767180       4.457715       3624819.      0.2730316E-04
  3186.864       7.769088       4.458298       3625387.      0.2727654E-04
  3187.490       7.770995       4.458880       3625893.      0.2725002E-04
  3227.878       7.813393       4.488070       3672824.      0.2921254E-04
  3228.485       7.815462       4.488684       3673317.      0.2917742E-04
