|6.6.6
echon_4.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3595.305       8.285991       4.721507       2916596.      0.1770178E-04
  3426.024       7.095877       3.556528       2877620.      0.1965421E-04
  3426.647       7.828868       4.564837       2877963.      0.1963534E-04
  3503.861       7.944513       4.619454       2942801.      0.2168660E-04
  3504.453       7.946663       4.619996       2943085.      0.2165719E-04
  3505.062       7.948912       4.620579       2943225.      0.2162879E-04
  3505.652       7.951056       4.621120       2943567.      0.2160003E-04
  3506.242       7.953200       4.621662       2943732.      0.2157109E-04
  3506.831       7.955343       4.622202       2943965.      0.2154219E-04
  3507.566       7.957621       4.622973       2944380.      0.2151861E-04
  3508.154       7.959760       4.623513       2944322.      0.2149014E-04
  3508.742       7.961893       4.624053       2944819.      0.2146140E-04
  3509.329       7.964027       4.624592       2944982.      0.2143299E-04
  3509.916       7.966158       4.625130       2945190.      0.2140472E-04
  3510.502       7.968287       4.625668       2945475.      0.2137644E-04
  3511.088       7.970416       4.626206       2945415.      0.2134811E-04
  3511.673       7.972540       4.626743       2945747.      0.2132026E-04
  3512.258       7.974663       4.627280       2946020.      0.2129210E-04
  3512.681       7.977140       4.627523       2945953.      0.2125877E-04
  3513.265       7.979260       4.628059       2946287.      0.2123108E-04
  3513.848       7.981377       4.628594       2946504.      0.2120300E-04
  3514.431       7.983492       4.629129       2946650.      0.2117545E-04
  3515.013       7.985605       4.629664       2946929.      0.2114776E-04
  3515.595       7.987717       4.630198       2947067.      0.2112030E-04
  3516.176       7.989825       4.630732       2947387.      0.2109258E-04
  3516.757       7.991933       4.631266       2947574.      0.2106514E-04
  3517.337       7.994038       4.631799       2947786.      0.2103776E-04
  3517.917       7.996142       4.632332       2947964.      0.2101038E-04
  3518.496       7.998243       4.632864       2948199.      0.2098332E-04
  3519.217       8.001044       4.633653       2948579.      0.2096165E-04
  3519.795       8.003141       4.634184       2948783.      0.2093454E-04
  3520.373       8.005236       4.634715       2948922.      0.2090750E-04
  3520.951       8.007329       4.635246       2949177.      0.2088065E-04
  3521.527       8.009419       4.635776       2949415.      0.2085353E-04
  3522.104       8.011509       4.636306       2949614.      0.2082697E-04
  3522.680       8.013596       4.636835       2949777.      0.2080037E-04
  3523.255       8.015681       4.637364       2950001.      0.2077342E-04
  3523.830       8.017765       4.637892       2950069.      0.2074699E-04
  3524.405       8.019845       4.638420       2950528.      0.2072046E-04
  3524.979       8.021925       4.638948       2950621.      0.2069392E-04
  3525.553       8.024001       4.639475       2951058.      0.2066755E-04
  3526.126       8.026078       4.640002       2950992.      0.2064132E-04
  3526.698       8.028152       4.640529       2951238.      0.2061513E-04
  3527.271       8.030224       4.641055       2951580.      0.2058919E-04
  3527.842       8.032293       4.641580       2951769.      0.2056306E-04
  3528.414       8.034361       4.642106       2951901.      0.2053705E-04
  3528.985       8.036428       4.642631       2952185.      0.2051116E-04
  3529.679       8.039141       4.643412       2952303.      0.2048995E-04
  3530.249       8.041202       4.643936       2952658.      0.2046445E-04
  3530.819       8.043262       4.644460       2952811.      0.2043849E-04
  3531.388       8.045321       4.644983       2953047.      0.2041300E-04
  3531.956       8.047377       4.645506       2953222.      0.2038724E-04
  3532.524       8.049431       4.646028       2953393.      0.2036155E-04
  3533.092       8.051485       4.646550       2953612.      0.2033634E-04
  3533.659       8.053535       4.647072       2953815.      0.2031088E-04
  3534.226       8.055585       4.647593       2954079.      0.2028564E-04
  3534.792       8.057632       4.648114       2954242.      0.2026037E-04
  3535.358       8.059677       4.648635       2954478.      0.2023517E-04
  3535.924       8.061721       4.649155       2954647.      0.2021002E-04
  3536.489       8.063762       4.649674       2955008.      0.2018488E-04
  3537.053       8.065802       4.650194       2955149.      0.2015992E-04
  3537.617       8.067841       4.650713       2955368.      0.2013493E-04
  3538.181       8.069877       4.651231       2955517.      0.2010988E-04
  3538.744       8.071913       4.651750       2955642.      0.2008505E-04
  3539.307       8.073945       4.652267       2956036.      0.2006052E-04
  3539.981       8.076597       4.653053       2956310.      0.2004026E-04
  3540.542       8.078626       4.653570       2956461.      0.2001559E-04
  3541.104       8.080654       4.654087       2956557.      0.1999097E-04
  3541.665       8.082678       4.654603       2956999.      0.1996662E-04
  3542.225       8.084702       4.655119       2957263.      0.1994218E-04
  3542.786       8.086724       4.655634       2957282.      0.1991773E-04
  3543.345       8.088744       4.656149       2957419.      0.1989340E-04
  3543.905       8.090761       4.656664       2957859.      0.1986914E-04
  3544.464       8.092779       4.657178       2957991.      0.1984506E-04
  3545.022       8.094793       4.657692       2958259.      0.1982091E-04
  3545.580       8.096807       4.658206       2958282.      0.1979683E-04
  3546.138       8.098818       4.658719       2958558.      0.1977266E-04
  3546.695       8.100828       4.659232       2958680.      0.1974886E-04
  3547.252       8.102836       4.659744       2958900.      0.1972490E-04
  3547.808       8.104842       4.660257       2959098.      0.1970121E-04
  3548.364       8.106846       4.660768       2959401.      0.1967745E-04
  3548.919       8.108850       4.661280       2959598.      0.1965352E-04
  3549.474       8.110850       4.661791       2959833.      0.1962996E-04
  3550.130       8.113435       4.662562       2960333.      0.1961058E-04
  3550.684       8.115432       4.663072       2960464.      0.1958692E-04
  3551.238       8.117429       4.663582       2960371.      0.1956357E-04
  3551.791       8.119423       4.664092       2960564.      0.1954023E-04
  3552.344       8.121414       4.664601       2960979.      0.1951663E-04
  3552.897       8.123406       4.665110       2961120.      0.1949332E-04
  3553.449       8.125394       4.665618       2961318.      0.1947014E-04
  3554.001       8.127382       4.666126       2961465.      0.1944695E-04
  3554.552       8.129367       4.666634       2961739.      0.1942393E-04
  3555.328       8.131972       4.667889       2962214.      0.1940838E-04
  3555.879       8.133954       4.668396       2962449.      0.1938544E-04
  3556.429       8.135935       4.668902       2962539.      0.1936253E-04
  3556.979       8.137913       4.669408       2962768.      0.1933960E-04
  3557.528       8.139890       4.669914       2963084.      0.1931687E-04
  3558.077       8.141865       4.670419       2963240.      0.1929386E-04
  3558.625       8.143839       4.670924       2963388.      0.1927136E-04
  3559.173       8.145812       4.671429       2963501.      0.1924863E-04
  3559.721       8.147781       4.671933       2963828.      0.1922577E-04
  3560.268       8.149750       4.672437       2963973.      0.1920342E-04
  3560.815       8.151717       4.672941       2964148.      0.1918090E-04
  3561.362       8.153681       4.673444       2964580.      0.1915856E-04
  3561.908       8.155646       4.673947       2964630.      0.1913582E-04
  3562.454       8.157608       4.674449       2964883.      0.1911370E-04
  3562.999       8.159568       4.674952       2965225.      0.1909132E-04
  3563.544       8.161528       4.675453       2965362.      0.1906927E-04
  3564.088       8.163486       4.675955       2965473.      0.1904722E-04
  3564.632       8.165442       4.676456       2965675.      0.1902491E-04
  3565.252       8.167983       4.677217       2965953.      0.1900585E-04
  3565.795       8.169936       4.677718       2966089.      0.1898372E-04
  3566.338       8.171887       4.678218       2966382.      0.1896177E-04
  3566.881       8.173836       4.678717       2966523.      0.1893986E-04
  3567.423       8.175784       4.679217       2966819.      0.1891793E-04
  3567.965       8.177730       4.679716       2966939.      0.1889624E-04
  3568.506       8.179675       4.680214       2967080.      0.1887440E-04
  3569.047       8.181617       4.680713       2967287.      0.1885254E-04
  3569.587       8.183558       4.681211       2967606.      0.1883102E-04
  3570.072       8.185496       4.681503       2967704.      0.1880763E-04
  3570.611       8.187434       4.682001       2967878.      0.1878607E-04
  3571.151       8.189371       4.682498       2968124.      0.1876453E-04
  3571.690       8.191307       4.682994       2968216.      0.1874301E-04
  3572.228       8.193240       4.683491       2968420.      0.1872161E-04
  3572.766       8.195172       4.683987       2968766.      0.1870021E-04
  3573.322       8.197223       4.684541       2968991.      0.1867955E-04
  3573.859       8.199152       4.685036       2969204.      0.1865836E-04
  3574.405       8.201154       4.685563       2969519.      0.1863737E-04
  3574.942       8.203080       4.686057       2969616.      0.1861620E-04
  3575.478       8.205005       4.686552       2969808.      0.1859500E-04
  3577.685       8.214561       4.691704       2970726.      0.1856083E-04
  3578.220       8.216482       4.692196       2970757.      0.1853974E-04
  3578.755       8.218399       4.692688       2971236.      0.1851887E-04
  3579.289       8.220315       4.693180       2971497.      0.1849790E-04
  3594.200       8.287854       4.733617       2978324.      0.1836777E-04
  3594.728       8.289755       4.734099       2978580.      0.1834742E-04
  3595.256       8.291655       4.734581       2978757.      0.1832695E-04
  3595.783       8.293555       4.735062       2978855.      0.1830663E-04
  3596.310       8.295451       4.735543       2979272.      0.1828645E-04
  3596.836       8.297348       4.736024       2979261.      0.1826621E-04
  3597.363       8.299242       4.736505       2979502.      0.1824631E-04
  3597.888       8.301135       4.736985       2979663.      0.1822590E-04
  3598.414       8.303026       4.737465       2980028.      0.1820592E-04
  3590.972       8.268811       4.715696       2976437.      0.1824096E-04
  3591.500       8.270706       4.716180       2976647.      0.1822078E-04
  3592.027       8.272600       4.716664       2976680.      0.1820052E-04
  3592.554       8.274492       4.717148       2977059.      0.1818058E-04
  3593.080       8.276383       4.717631       2977264.      0.1816044E-04
  3593.607       8.278273       4.718114       2977382.      0.1814049E-04
  3594.133       8.280161       4.718597       2977623.      0.1812059E-04
